NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2648,7163,Aprobada,Aprobado,BUENO,9899,1.0,"8,711",0.12,53515,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,17500,Bajo,ACEPTABLE,0,230,723,0,1010,0,0,0,47,Hipoteca,Licenciatura
2649,255,Aprobada,Aprobado,REGULAR,49999,1.0,"46,999",0.06,46661,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,16000,Medio ,ACEPTABLE,0,235,673,3,1870,780,0,0,47,Propia,Posgrado
2650,403,Aprobada,Aprobado,REGULAR,9899,1.0,"1,980",0.8,41111,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,24000,Bajo,ACEPTABLE,0,235,724,1,8647,520,0,0,47,Renta,Preparatoria
2651,20090,Aprobada,Aprobado,REGULAR,112000,2.0,"117,600",-0.05,56098,PAGOS PROV SEMESTRALES PF,Medio B,NO_CLIENTE,0,Medio ,ALTO,0,242,695,0,0,0,0,0,47,Renta,Preparatoria
2652,750,Aprobada,Aprobado,BUENO,9899,1.0,"8,810",0.11,51471,PAGOS PROV SEMESTRALES PF,Alto B,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,242,731,0,0,0,0,0,47,Renta,Licenciatura
2653,8209,Aprobada,Aprobado,BUENO,4999,0.0,"2,250",0.55,48349,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,242,765,0,0,0,0,0,47,Hipoteca,Posgrado
2654,749,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38458,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,48,Familiares,Preparatoria
2655,6556,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53169,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,0,0,0,0,48,Familiares,Posgrado
2656,6446,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,46929,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,48,Propia,Preparatoria
2657,7622,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41390,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,0,0,0,0,48,Propia,Preparatoria
2658,344,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,55736,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,48,Renta,Posgrado
2659,7557,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,51767,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2660,7628,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48676,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,0,0,0,0,48,Hipoteca,Posgrado
2661,4498,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38209,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,90,0,0,0,0,0,0,48,Renta,Preparatoria
2662,4683,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52970,INVERSIONES,,NO_CLIENTE,0,Alto,BAJO,4,90,0,0,0,0,0,0,48,Familiares,Licenciatura
2663,673,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,47471,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,90,0,0,0,0,0,0,48,Renta,Preparatoria
2664,471,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41318,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,90,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2665,100,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,55527,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,3000,Alto,BAJO,3,90,0,0,2317,0,0,0,48,Familiares,Licenciatura
2666,542,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52364,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,90,0,0,0,0,0,0,48,Renta,Posgrado
2667,662,Cancelada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48592,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,91,0,0,0,0,0,0,48,Renta,Posgrado
2668,131,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38066,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,91,0,0,0,0,0,0,48,Propia,Licenciatura
2669,773,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53582,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,91,0,0,0,0,998,0,48,Hipoteca,Preparatoria
2670,648,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,47389,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,91,0,1,1099,250,0,0,48,Familiares,Posgrado
2671,4289,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41163,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,130000,Alto,BAJO,4,91,0,1,52854,1630,177181,0,48,Propia,Posgrado
2672,50012,Cancelada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56168,SIN COMPROBANTE,,NO_CLIENTE,0,Alto,BAJO,3,92,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2673,853,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52274,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,92,0,0,0,0,68819,0,48,Familiares,Posgrado
2674,4534,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48410,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,92,0,0,0,0,0,0,48,Familiares,Posgrado
2675,207,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38505,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,92,0,0,0,0,0,0,48,Renta,Licenciatura
2676,4308,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53998,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,92,0,0,4982,0,0,0,48,Renta,Preparatoria
2677,7618,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,46989,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,92,0,0,0,0,0,0,48,Familiares,Licenciatura
2678,572,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41637,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,92,0,0,0,0,0,0,48,Renta,Preparatoria
2679,905,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56874,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,92,0,0,0,0,0,0,48,Renta,Licenciatura
2680,267,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,51343,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,93,0,0,0,0,0,0,48,Hipoteca,Posgrado
2681,113,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48968,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,93,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2682,537,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38990,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,93,0,0,0,0,0,0,48,Renta,Licenciatura
2683,20131,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52537,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,3999,Alto,BAJO,3,93,0,0,0,0,0,0,48,Propia,Preparatoria
2684,306,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,47755,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,93,0,0,0,0,21818,0,48,Hipoteca,Preparatoria
2685,4277,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,42162,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,93,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2686,272,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,55073,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,94,0,0,0,0,0,0,48,Familiares,Posgrado
2687,966,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52678,INVERSIONES,,NO_CLIENTE,0,Alto,BAJO,2,94,0,0,0,0,0,0,48,Hipoteca,Licenciatura
2688,8175,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,49585,CTA NOMINA DIGITAL,,NO_CLIENTE,68000,Alto,BAJO,3,94,0,1,42981,2580,125887,0,48,Hipoteca,Posgrado
2689,9150,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,37755,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,94,0,0,0,0,0,0,48,Propia,Preparatoria
2690,9165,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53903,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,10500,Alto,BAJO,3,94,0,1,5837,390,0,0,48,Renta,Preparatoria
2691,257,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48357,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,94,0,0,0,0,0,0,48,Renta,Preparatoria
2692,4463,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41215,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,94,0,0,0,0,0,0,48,Propia,Secundaria
2693,269,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56238,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,95,0,0,0,0,0,0,48,Hipoteca,Posgrado
2694,624,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53089,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,95,0,0,48997,0,88700,0,48,Hipoteca,Preparatoria
2695,879,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48471,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,95,0,0,0,0,136305,0,48,Familiares,Posgrado
2696,277,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38553,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,95,0,0,0,0,0,0,48,Familiares,Preparatoria
2697,7998,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,54323,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,95,0,0,0,0,0,0,48,Renta,Preparatoria
2698,11753,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,47271,RECIBOS DE NOMINA,,NO_CLIENTE,134800,Alto,BAJO,3,95,0,2,57682,3630,0,0,48,Propia,Licenciatura
2699,7811,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41690,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,95,0,0,0,0,0,0,48,Hipoteca,Licenciatura
2700,926,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56945,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,30000,Alto,BAJO,5,95,0,0,0,0,0,0,48,Hipoteca,Posgrado
2701,4393,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52391,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,95,0,0,0,0,0,0,48,Familiares,Preparatoria
2702,153,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,49263,INVERSIONES,,NO_CLIENTE,0,Alto,BAJO,5,95,0,0,0,0,0,0,48,Renta,Posgrado
2703,8156,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38670,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,96,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2704,9184,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53609,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,96,0,0,0,0,34571,0,48,Propia,Licenciatura
2705,7575,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48044,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,23904,Alto,BAJO,3,96,0,1,448,335,0,0,48,Familiares,Preparatoria
2706,9171,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41816,RECIBOS DE NOMINA,,NO_CLIENTE,7000,Alto,BAJO,2,96,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2707,5165,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56196,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,97,0,0,0,0,0,0,48,Familiares,Posgrado
2708,7418,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52996,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,97,0,0,15511,0,0,0,48,Hipoteca,Posgrado
2709,4084,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,49178,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,98,0,0,0,0,0,0,48,Renta,Posgrado
2710,4326,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38525,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,98,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2711,195,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,54228,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,98,0,0,0,0,0,0,48,Renta,Posgrado
2712,4152,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,47960,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,98,0,0,0,0,0,0,48,Familiares,Licenciatura
2713,370,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41660,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,98,0,0,0,0,0,0,48,Propia,Preparatoria
2714,8122,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56845,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,29300,Alto,BAJO,2,98,0,1,6197,380,13887,0,48,Propia,Posgrado
2715,7791,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52904,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,98,0,0,0,0,0,0,48,Propia,Preparatoria
2716,16,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48994,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,98,0,0,0,0,0,0,48,Propia,Secundaria
2717,8185,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,39341,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,98,0,0,0,0,14084,0,48,Propia,Preparatoria
2718,4867,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53879,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,98,0,0,0,0,28263,0,48,Renta,Posgrado
2719,147,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,47554,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,99,0,0,0,0,59437,0,48,Familiares,Licenciatura
2720,4221,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,42542,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,99,0,0,0,0,0,0,48,Propia,Preparatoria
2721,744,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56479,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,99,0,0,0,0,0,0,48,Renta,Preparatoria
2722,4496,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,52705,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,99,0,0,20339,0,123422,0,48,Renta,Licenciatura
2723,4395,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,50270,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,100,0,0,0,0,0,0,48,Hipoteca,Posgrado
2724,7418,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38719,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,100,0,0,10121,0,45110,0,48,Familiares,Preparatoria
2725,389,Cancelada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53676,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,29999,Alto,BAJO,3,100,0,2,29441,3390,0,0,48,Hipoteca,Licenciatura
2726,5145,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48793,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,100,0,0,0,0,0,0,48,Hipoteca,Licenciatura
2727,458,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41869,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,100,0,0,0,0,0,0,48,Propia,Posgrado
2728,4118,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,56266,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,0,100,0,0,0,0,0,0,48,Familiares,Posgrado
2729,4496,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,53822,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,100,0,0,0,0,0,0,48,Propia,Posgrado
2730,110,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,49240,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,10501,Alto,BAJO,2,100,0,1,9031,610,0,0,48,Propia,Posgrado
2731,390,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,38573,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,101,0,0,0,0,0,0,48,Hipoteca,Licenciatura
2732,197,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,55073,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,101,0,0,0,0,0,0,48,Renta,Licenciatura
2733,7907,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,48021,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,101,0,0,0,0,0,0,48,Propia,Posgrado
2734,21,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,41711,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,101,0,0,0,0,0,0,48,Renta,Licenciatura
2735,4883,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,57731,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Alto,BAJO,0,101,0,0,0,0,0,0,48,Hipoteca,Licenciatura
2736,7589,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,52971,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,110,0,0,0,0,0,0,48,Hipoteca,Licenciatura
2737,7746,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,49055,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,111,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2738,7620,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,39577,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,121,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2739,7796,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,54978,RECIBOS DE NOMINA,,NO_CLIENTE,47000,Alto,BAJO,2,123,0,1,37877,1880,0,0,48,Familiares,Preparatoria
2740,7770,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,48297,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,124,0,0,0,0,0,0,48,Hipoteca,Preparatoria
2741,8155,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,41994,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,124,0,0,0,0,0,0,48,Propia,Preparatoria
2742,7790,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,57358,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,167,0,0,0,0,0,0,48,Hipoteca,Posgrado
2743,785,Aprobada,Aprobado,BUENO,9899,1.0,"10,196",-0.03,53275,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,21500,Mínimo,ALTO,0,198,754,1,2000,270,0,0,48,Renta,Licenciatura
2744,918,Aprobada,Aprobado,REGULAR,35000,2.0,"35,700",-0.02,49387,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,0,Medio ,ALTO,0,201,660,0,0,0,14280,0,48,Familiares,Preparatoria
2745,7574,Aprobada,Aprobado,REGULAR,12300,1.0,"4,059",0.67,39322,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,204,787,0,0,0,0,0,48,Familiares,Preparatoria
2746,4577,Aprobada,Aprobado,BUENO,50000,0.0,"24,000",0.52,54514,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,31000,Mínimo,ACEPTABLE,0,205,762,1,247,247,16784,0,48,Propia,Preparatoria
2747,131,Aprobada,Aprobado,REGULAR,9899,1.0,"2,079",0.79,48164,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,3000,Medio ,ACEPTABLE,0,212,686,1,2660,250,0,0,48,Familiares,Posgrado
2748,101,Aprobada,Aprobado,REGULAR,5000,1.0,"1,550",0.69,42521,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,16300,Medio ,ACEPTABLE,0,213,685,1,15404,980,0,0,48,Propia,Posgrado
2749,288,Aprobada,Aprobado,BUENO,17000,0.0,"11,560",0.32,57145,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,219,742,0,0,0,0,0,48,Propia,Posgrado
2750,14041,Aprobada,Aprobado,BUENO,49999,1.0,"33,999",0.32,53635,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,53000,Bajo,ACEPTABLE,0,225,711,1,23251,730,57892,0,48,Hipoteca,Posgrado
2751,9435,Aprobada,Aprobado,BUENO,50000,0.0,"23,000",0.54,49771,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,49500,Bajo,ACEPTABLE,0,225,727,1,14991,830,250000,0,48,Renta,Posgrado
2752,9604,Aprobada,Aprobado,BUENO,50000,1.0,"40,000",0.2,38990,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,ACEPTABLE,0,226,740,0,0,0,0,0,48,Renta,Preparatoria
2753,508,Aprobada,Aprobado,REGULAR,2999,0.0,630,0.79,54882,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,5000,Bajo,ACEPTABLE,0,228,737,0,602,0,0,0,48,Renta,Licenciatura
2754,4308,Aprobada,Aprobado,BUENO,49999,1.0,"54,999",-0.1,48539,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,ALTO,0,229,710,0,0,0,0,0,48,Propia,Posgrado
2755,7515,Aprobada,Aprobado,REGULAR,49999,0.0,"10,500",0.79,42162,INVERSIONES,Medio A,CLIENTE_BANCO,145500,Mínimo,ACEPTABLE,0,229,760,0,0,0,0,0,48,Propia,Preparatoria
2756,176,Aprobada,Aprobado,REGULAR,4999,1.0,"1,550",0.69,57531,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,229,789,0,0,0,30018,0,48,Renta,Preparatoria
2757,968,Aprobada,Aprobado,REGULAR,9899,0.0,"2,574",0.74,56726,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,13600,Bajo,ACEPTABLE,0,231,744,1,559,250,0,0,48,Familiares,Posgrado
2758,918,Aprobada,Aprobado,BUENO,9400,2.0,"7,708",0.18,49228,PROPIEDAD ACTIVO FIJO,Alto C,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,238,710,1,3914,250,0,0,48,Familiares,Preparatoria
2759,7178,Aprobada,Aprobado,REGULAR,23799,0.0,"8,092",0.66,43167,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,239,776,0,0,0,0,0,48,Propia,Preparatoria
2760,146,Aprobada,Aprobado,BUENO,7300,1.0,"7,154",0.02,59464,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,242,722,0,0,0,0,0,48,Renta,Licenciatura
2761,270,Aprobada,Aprobado,REGULAR,4999,1.0,750,0.85,54302,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,244,805,0,0,0,0,0,48,Familiares,Licenciatura
2762,435,Aprobada,Aprobado,BUENO,38999,2.0,"32,369",0.17,50766,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,245,717,0,0,0,0,0,48,Propia,Licenciatura
2763,398,Aprobada,Aprobado,BUENO,9899,2.0,"8,810",0.11,40765,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,18000,Bajo,ACEPTABLE,0,246,740,0,400,0,0,0,48,Familiares,Posgrado
2764,197,Aprobada,Aprobado,BUENO,10000,1.0,"8,400",0.16,56094,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,11700,Bajo,ACEPTABLE,0,247,736,0,0,0,0,0,48,Hipoteca,Posgrado
2765,347,Aprobada,Aprobado,REGULAR,49999,0.0,"8,500",0.83,49276,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,23200,Bajo,ACEPTABLE,0,248,746,1,2875,290,0,0,48,Familiares,Posgrado
2766,4173,Aprobada,Aprobado,BUENO,21899,1.0,"9,198",0.58,43873,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,253,778,0,0,0,0,0,48,Hipoteca,Posgrado
2767,4766,Aprobada,Aprobado,BUENO,33999,0.0,"19,379",0.43,58801,PAGOS PROV SEMESTRALES PF,Medio A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,254,753,0,0,0,0,0,48,Renta,Licenciatura
